liveId,liveName,itemId,itemName,thumbnailUrl,category,type,brand,rarity,nice,color
scene_ageage,名場面アゲアゲアイテム,IAG-050,チームけっせいのぎしき,http://pripara.jp/item/image/30202.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-051,しんさくコーデでしょうぶ！,http://pripara.jp/item/image/30203.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-052,てんまでとどけ！ＭＹ☆ＤＲＥＡＭ！,http://pripara.jp/item/image/30204.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-027,しゅうかのゴージャスライブ,http://pripara.jp/item/image/30179.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-028,セレブマスコット・ポワン,http://pripara.jp/item/image/30180.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-029,どっかーん！のみあ,http://pripara.jp/item/image/30181.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-030,ファララふっかつ！,http://pripara.jp/item/image/30182.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-031,ガァラプンプン！,http://pripara.jp/item/image/30183.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-032,ゆめかわきょうだい,http://pripara.jp/item/image/30184.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-033,アサヒのエスコート,http://pripara.jp/item/image/30185.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-034,おじぎするコヨイ,http://pripara.jp/item/image/30186.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-035,カッキンBUDDY！,http://pripara.jp/item/image/30187.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-036,イケイケ！ドッキリGきゅうたからじま！,http://pripara.jp/item/image/30188.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-037,じごくアイドルみみこ,http://pripara.jp/item/image/30189.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-038,おさなきひのショウゴ,http://pripara.jp/item/image/30190.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-039,おさなきひのゆい,http://pripara.jp/item/image/30191.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-014,ショウゴのエスコート！,http://pripara.jp/item/image/30166.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-015,あくしゅかいのアサヒ,http://pripara.jp/item/image/30167.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-016,コヨイのエスコート,http://pripara.jp/item/image/30168.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-017,なつやすみのWITH,http://pripara.jp/item/image/30169.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-018,ひつじにへんしん！,http://pripara.jp/item/image/30170.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-019,チアぶの５にんぐみ,http://pripara.jp/item/image/30171.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-020,ハッピー☆マイバースデー！,http://pripara.jp/item/image/30172.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-021,ガァルマゲドンコーデチェンジスタート！,http://pripara.jp/item/image/30173.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-022,みずぎのふわりとファルル,http://pripara.jp/item/image/30174.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-023,ピツジとミーチル,http://pripara.jp/item/image/30175.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-024,プリパリのアイドルひびき,http://pripara.jp/item/image/30176.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-025,スウィングマーチメロディー！,http://pripara.jp/item/image/30177.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-026,なぞのしょうじょとマスコット,http://pripara.jp/item/image/30178.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-001,ユメもうそうちゅうなゆめかわゆい,http://pripara.jp/item/image/30153.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-002,にのプリパラデビュー！,http://pripara.jp/item/image/30154.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-003,べんきょうちゅうのみちる,http://pripara.jp/item/image/30155.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-004,アイドルタイム、カウントダウン！,http://pripara.jp/item/image/30156.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-005,ハロー！あおぞらスマイルスパークリング！,http://pripara.jp/item/image/30157.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-006,ハープをかなでるファララ,http://pripara.jp/item/image/30158.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-007,すけっとシオンとうじょう,http://pripara.jp/item/image/30159.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-008,…プニコン♥,http://pripara.jp/item/image/30160.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-009,WITHのメンバーショウゴ！,http://pripara.jp/item/image/30161.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-010,WITHのメンバーアサヒ！,http://pripara.jp/item/image/30162.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-011,WITHのメンバーコヨイ！,http://pripara.jp/item/image/30163.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-012,ダンプリかいしをつげるめがにぃ,http://pripara.jp/item/image/30164.jpg,アゲアゲアイテム,,なし,,,
scene_ageage,名場面アゲアゲアイテム,IAG-013,めがボーイからのおとどけもの,http://pripara.jp/item/image/30165.jpg,アゲアゲアイテム,,なし,,,
dream_time7dan,ドリームシアター タイム7弾,TDR6-01,レインボーレッドパフェトップス,http://pripara.jp/item/image/53596.jpg,トップス,ポップ,FortuneParty,PR,1130,赤
dream_time7dan,ドリームシアター タイム7弾,TDR6-02,レインボーレッドパフェスカート,http://pripara.jp/item/image/53597.jpg,ボトムス,ポップ,FortuneParty,PR,1080,赤
dream_time7dan,ドリームシアター タイム7弾,TDR6-03,レインボーレッドパフェシューズ,http://pripara.jp/item/image/53598.jpg,シューズ,ポップ,FortuneParty,PR,1130,赤
dream_time7dan,ドリームシアター タイム7弾,TDR6-04,レインボーレッドパフェヘアアクセ,http://pripara.jp/item/image/53599.jpg,ヘアアクセ,ポップ,FortuneParty,PR,800,赤
dream_time7dan,ドリームシアター タイム7弾,TDR6-05,レインボーオレンジスマイルトップス,http://pripara.jp/item/image/53600.jpg,トップス,ポップ,CandyAlamode,PR,1130,オレンジ
dream_time7dan,ドリームシアター タイム7弾,TDR6-06,レインボーオレンジスマイルスカート,http://pripara.jp/item/image/53601.jpg,ボトムス,ポップ,CandyAlamode,PR,1080,オレンジ
dream_time7dan,ドリームシアター タイム7弾,TDR6-07,レインボーオレンジスマイルシューズ,http://pripara.jp/item/image/53602.jpg,シューズ,ポップ,CandyAlamode,PR,1130,オレンジ
dream_time7dan,ドリームシアター タイム7弾,TDR6-08,レインボーオレンジスマイルヘアアクセ,http://pripara.jp/item/image/53603.jpg,ヘアアクセ,ポップ,CandyAlamode,PR,800,オレンジ
dream_time7dan,ドリームシアター タイム7弾,TDR6-09,マーチングフェザーブルートップス,http://pripara.jp/item/image/53604.jpg,トップス,セレブ,RichVenus,PR,1130,黒
dream_time7dan,ドリームシアター タイム7弾,TDR6-10,マーチングフェザーブルースカート,http://pripara.jp/item/image/53605.jpg,ボトムス,セレブ,RichVenus,PR,1080,黒
dream_time7dan,ドリームシアター タイム7弾,TDR6-11,マーチングフェザーブルーシューズ,http://pripara.jp/item/image/53606.jpg,シューズ,セレブ,RichVenus,PR,1130,黒
dream_time7dan,ドリームシアター タイム7弾,TDR6-12,マーチングフェザーブルーヘアアクセ,http://pripara.jp/item/image/53607.jpg,ヘアアクセ,セレブ,RichVenus,PR,800,青
dream_time7dan,ドリームシアター タイム7弾,TDR6-13,マーチングフェザーイエロートップス,http://pripara.jp/item/image/53608.jpg,トップス,セレブ,RichVenus,SR,930,黒
dream_time7dan,ドリームシアター タイム7弾,TDR6-14,マーチングフェザーイエロースカート,http://pripara.jp/item/image/53609.jpg,ボトムス,セレブ,RichVenus,SR,880,黒
dream_time7dan,ドリームシアター タイム7弾,TDR6-15,マーチングフェザーイエローシューズ,http://pripara.jp/item/image/53610.jpg,シューズ,セレブ,RichVenus,SR,930,黒
dream_time7dan,ドリームシアター タイム7弾,TDR6-16,マーチングフェザーイエローヘアアクセ,http://pripara.jp/item/image/53611.jpg,ヘアアクセ,セレブ,RichVenus,SR,500,黄
dream_time7dan,ドリームシアター タイム7弾,TDR6-17,ハイクラスファーパープルワンピ,http://pripara.jp/item/image/53612.jpg,ワンピース,セレブ,RichVenus,SR,1510,紫
dream_time7dan,ドリームシアター タイム7弾,TDR6-18,ハイクラスファーパープルシューズ,http://pripara.jp/item/image/53613.jpg,シューズ,セレブ,RichVenus,SR,930,黒
dream_time7dan,ドリームシアター タイム7弾,TDR6-19,ハイクラスファーパープルヘアアクセ,http://pripara.jp/item/image/53614.jpg,ヘアアクセ,セレブ,RichVenus,SR,500,紫
dream_time7dan,ドリームシアター タイム7弾,TDR6-20,ハイクラスファーレッドワンピ,http://pripara.jp/item/image/53615.jpg,ワンピース,セレブ,RichVenus,SR,1510,赤
dream_time7dan,ドリームシアター タイム7弾,TDR6-21,ハイクラスファーレッドシューズ,http://pripara.jp/item/image/53616.jpg,シューズ,セレブ,RichVenus,SR,930,黒
dream_time7dan,ドリームシアター タイム7弾,TDR6-22,ハイクラスファーレッドヘアアクセ,http://pripara.jp/item/image/53617.jpg,ヘアアクセ,セレブ,RichVenus,SR,500,赤
dream_time7dan,ドリームシアター タイム7弾,TDR6-23,リトルローズファルルトップス,http://pripara.jp/item/image/53618.jpg,トップス,ラブリー,MarionetteMu,R,730,緑
dream_time7dan,ドリームシアター タイム7弾,TDR6-24,リトルローズファルルスカート,http://pripara.jp/item/image/53619.jpg,ボトムス,ラブリー,MarionetteMu,R,680,緑
dream_time7dan,ドリームシアター タイム7弾,TDR6-25,リトルローズファルルシューズ,http://pripara.jp/item/image/53620.jpg,シューズ,ラブリー,MarionetteMu,R,730,白
dream_time7dan,ドリームシアター タイム7弾,TDR6-26,リトルローズファルルヘアアクセ,http://pripara.jp/item/image/53621.jpg,ヘアアクセ,ラブリー,MarionetteMu,R,400,緑
dream_time7dan,ドリームシアター タイム7弾,TDR6-27,ブリリアントひびきトップス,http://pripara.jp/item/image/53622.jpg,トップス,セレブ,BrilliantPrince,R,730,青
dream_time7dan,ドリームシアター タイム7弾,TDR6-28,ブリリアントひびきパンツ,http://pripara.jp/item/image/53623.jpg,ボトムス,セレブ,BrilliantPrince,R,680,青
dream_time7dan,ドリームシアター タイム7弾,TDR6-29,ブリリアントひびきシューズ,http://pripara.jp/item/image/53624.jpg,シューズ,セレブ,BrilliantPrince,R,730,青
dream_time7dan,ドリームシアター タイム7弾,TDR6-30,ブリリアントひびきヘアアクセ,http://pripara.jp/item/image/53625.jpg,ヘアアクセ,セレブ,BrilliantPrince,R,400,白
dream_time7dan,ドリームシアター タイム7弾,TDR6-31,キルティングにのトップス,http://pripara.jp/item/image/53626.jpg,トップス,ポップ,NeonDrop,R,730,緑
dream_time7dan,ドリームシアター タイム7弾,TDR6-32,キルティングにのスカート,http://pripara.jp/item/image/53627.jpg,ボトムス,ポップ,NeonDrop,R,680,緑
dream_time7dan,ドリームシアター タイム7弾,TDR6-33,キルティングにのシューズ,http://pripara.jp/item/image/53628.jpg,シューズ,ポップ,NeonDrop,R,730,白
dream_time7dan,ドリームシアター タイム7弾,TDR6-34,キルティングにのヘアアクセ,http://pripara.jp/item/image/53629.jpg,ヘアアクセ,ポップ,NeonDrop,R,400,緑
